,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,deposit
8158,29,1,1,0.0,0,-0.43951019078275855,1,0,0,6,8,14,11,-1,0,0
8159,49,4,2,2.0,0,0.008514476712826596,1,0,0,28,5,674,3,-1,0,0
8160,57,4,0,2.0,0,-0.3474248438995829,1,0,0,13,8,402,2,351,1,0
8161,35,9,1,1.0,0,-0.1431007913877555,0,1,0,12,1,179,6,-1,0,0
8162,26,1,2,1.0,0,-0.3880416130635425,0,0,0,14,8,514,2,-1,0,0
8163,35,1,1,1.0,0,-0.394242646523689,1,0,0,14,8,186,1,-1,0,0
8164,31,4,2,2.0,0,-0.47392592648657167,1,1,0,14,8,117,3,352,3,0
8165,57,4,0,2.0,0,0.3163957880091007,0,0,0,17,5,193,2,-1,0,0
8166,32,7,0,1.0,0,0.9560323894232129,1,0,0,24,5,937,4,-1,0,0
8167,87,5,1,1.0,0,-0.33967355207439975,0,0,1,15,2,150,1,-1,0,0
8168,44,6,1,1.0,0,-0.26309078884159043,1,0,1,30,5,84,4,-1,0,0
8169,41,1,2,1.0,0,0.7200830662646382,0,0,0,19,9,130,1,-1,0,0
8170,36,4,2,2.0,0,-0.3368830870173338,1,1,0,29,5,102,3,-1,0,0
8171,56,7,1,1.0,0,-0.2748727524158688,1,0,0,30,4,16,1,2,3,0
8172,35,1,2,1.0,0,-0.3229307617320042,1,0,0,15,8,117,1,-1,0,0
8173,46,0,1,1.0,0,-0.420907090402319,1,1,0,11,10,251,1,430,1,0
8174,32,9,2,2.0,0,3.7771925621168663,1,0,0,14,8,638,1,175,3,0
8175,41,2,1,1.0,0,-0.4159462636342018,0,1,0,21,5,354,1,-1,0,0
8176,34,4,1,2.0,0,-0.44261070751283177,1,0,0,13,1,209,5,-1,0,0
8177,48,1,1,0.0,0,-0.367578202645059,0,0,0,19,6,136,1,-1,0,0
8178,31,10,2,1.0,0,-0.37625964948926416,0,0,0,30,4,130,1,2,1,0
8179,41,7,1,1.0,0,-0.41036533352006993,1,0,0,8,8,91,1,-1,0,0
8180,36,1,1,0.0,0,-0.44106044914779513,1,0,0,29,5,171,13,-1,0,0
8181,31,9,1,1.0,0,-0.32603127846207747,0,0,0,30,0,146,1,-1,0,0
8182,37,4,2,2.0,0,0.4174726334094887,0,0,0,20,9,110,2,-1,0,0
8183,48,9,1,1.0,0,-0.1638742534792463,0,0,0,21,9,104,2,-1,0,0
8184,31,10,1,1.0,0,-0.7297185567176151,1,0,0,7,8,179,2,-1,0,0
8185,42,0,1,1.0,0,-0.3083583331006599,1,0,0,16,8,139,2,-1,0,0
8186,50,1,1,1.0,0,-0.3337825702872606,0,0,0,20,1,181,2,-1,0,0
8187,47,4,1,1.0,0,-0.28076373420300793,1,0,0,13,8,102,6,-1,0,0
8188,43,9,1,1.0,0,-0.3778099078543008,1,0,0,29,8,291,1,-1,0,0
8189,59,3,1,1.0,0,-0.33316246694124596,0,0,0,21,1,162,1,-1,0,0
8190,35,4,2,2.0,0,0.2410532314683206,0,0,0,18,1,86,7,-1,0,0
8191,24,9,2,1.0,0,-0.5129924372854946,1,1,0,13,8,382,2,-1,0,0
8192,49,1,1,0.0,0,-0.3502153089566488,0,0,0,29,4,679,1,-1,0,0
8193,47,7,1,1.0,0,-0.47392592648657167,1,0,1,9,5,250,1,-1,0,0
8194,57,6,1,1.0,0,0.1799730518858775,0,0,0,21,1,107,6,-1,0,0
8195,29,4,1,2.0,0,-0.47392592648657167,1,1,0,15,5,218,1,-1,0,0
8196,50,4,1,2.0,0,-0.6196502128000145,1,0,0,19,9,130,2,160,1,0
8197,32,4,1,2.0,0,-0.44881174097297827,1,0,0,17,9,120,1,-1,0,0
8198,23,0,2,1.0,0,-0.13162887948648447,1,0,1,12,8,120,2,-1,0,0
8199,41,9,1,1.0,0,-0.33223231192222397,1,1,1,26,8,181,2,-1,0,0
8200,48,1,0,0.0,0,-0.47392592648657167,0,0,1,6,6,248,2,-1,0,0
8201,29,4,1,2.0,0,-0.18216730218667848,1,0,1,4,6,570,11,-1,0,0
8202,42,0,1,0.0,0,-0.6184100061079852,0,1,1,31,5,94,15,-1,0,0
8203,38,0,2,1.0,0,0.33220842333247425,1,0,0,19,9,67,1,-1,0,0
8204,31,4,2,2.0,0,-0.4729957714675497,0,0,0,4,3,406,2,-1,0,0
8205,38,9,1,2.0,0,-0.44602127591591234,1,1,0,8,8,20,2,-1,0,0
8206,50,4,1,2.0,0,0.3229068731422545,0,0,0,18,9,273,2,-1,0,0
8207,36,4,2,2.0,0,-0.4178065736722458,1,0,0,13,8,159,2,278,4,0
8208,52,1,1,0.0,0,20.191948234470686,0,0,0,14,1,109,3,-1,0,0
8209,50,2,1,1.0,0,-0.30153719629449877,1,0,0,16,8,130,2,-1,0,0
8210,38,3,1,1.0,0,-0.43982024245576584,0,0,0,25,8,167,1,-1,0,0
8211,30,7,2,1.0,0,-0.47113546142950574,0,1,0,29,4,194,2,205,2,0
8212,46,4,1,1.0,0,-0.47392592648657167,0,0,0,12,6,155,1,-1,0,0
8213,54,4,1,1.0,1,1.153535305128879,1,0,0,17,9,108,1,-1,0,0
8214,46,1,1,0.0,0,0.3008932043587344,1,0,0,16,8,42,3,-1,0,0
8215,49,4,1,2.0,0,-0.38835166473654986,0,0,0,27,1,62,5,-1,0,0
8216,36,4,2,2.0,0,0.562576816376917,0,0,0,18,9,307,1,-1,0,0
8217,58,6,1,1.0,0,2.624730493548638,0,0,0,10,5,400,1,-1,0,0
8218,29,0,2,1.0,0,-0.2838642509330812,1,0,1,19,6,779,1,-1,0,0
8219,41,1,2,1.0,0,-0.1871281289547957,1,0,1,13,8,43,1,-1,0,0
8220,32,4,1,2.0,0,-0.3520756189946928,0,0,0,28,4,458,2,-1,0,0
8221,33,7,0,1.0,1,-0.36881840933708837,1,0,0,23,8,496,4,-1,0,0
8222,31,2,1,2.0,0,-0.09690309210966402,0,0,0,8,1,150,4,-1,0,0
8223,44,9,1,2.0,0,0.08974801504074584,1,1,0,30,0,247,1,-1,0,0
8224,51,2,0,2.0,0,0.1799730518858775,0,0,0,12,0,119,1,181,2,0
8225,38,0,1,1.0,0,-0.4596635495282347,0,0,0,7,1,48,2,-1,0,0
8226,38,4,1,2.0,0,-0.1700752869393928,0,0,0,3,6,662,5,-1,0,0
8227,27,10,2,2.0,0,0.47483219291584394,0,0,0,30,4,533,1,-1,0,0
8228,41,3,1,0.0,0,-0.4596635495282347,0,0,0,22,1,268,1,-1,0,0
8229,32,1,1,0.0,0,-0.3889717680825645,1,0,0,9,8,21,3,-1,0,0
8230,45,0,1,1.0,0,-0.22433432971567474,1,0,0,15,8,186,3,-1,0,0
8231,54,3,1,0.0,0,0.5030468951595105,0,0,0,18,6,350,7,-1,0,0
8232,36,9,0,1.0,0,-0.42431765880539957,1,0,0,26,8,142,1,-1,0,0
8233,33,4,1,2.0,0,-0.47392592648657167,1,0,0,28,5,54,3,-1,0,0
8234,40,7,0,1.0,0,-0.25875006541948786,1,0,0,31,5,75,14,-1,0,0
8235,37,1,1,1.0,0,-0.31610962492584305,1,0,0,20,0,172,1,-1,0,0
8236,48,1,1,0.0,0,-0.4004436799838355,1,0,0,19,6,18,18,-1,0,0
8237,36,4,1,2.0,0,-0.47392592648657167,1,0,0,29,4,86,1,237,17,0
8238,46,4,1,2.0,0,-0.46896509971845446,1,0,0,6,8,304,1,-1,0,0
8239,29,0,0,1.0,0,-0.3176598832908797,1,0,0,7,8,203,1,-1,0,0
8240,41,9,1,1.0,0,-0.5588800848905788,1,0,0,27,8,182,3,-1,0,0
8241,44,4,1,2.0,0,-0.47392592648657167,1,0,0,28,8,260,1,-1,0,0
8242,40,4,1,2.0,0,-0.47392592648657167,1,0,0,2,3,279,1,-1,0,0
8243,33,9,2,2.0,0,0.3213566147772179,1,0,0,13,8,128,2,-1,0,0
8244,60,9,1,2.0,0,-0.44571122424290505,0,0,0,27,1,105,4,-1,0,0
8245,48,1,1,1.0,0,-0.3009170929484841,1,0,1,5,3,708,8,-1,0,0
8246,37,10,2,2.0,0,-0.1539525999430119,0,0,1,4,3,63,1,-1,0,0
8247,39,4,1,2.0,0,-0.36509778926100045,1,0,0,20,8,999,3,-1,0,0
8248,28,8,2,1.0,0,-0.4023039900218795,1,0,0,8,8,55,1,-1,0,0
8249,44,3,1,0.0,0,0.6751255736785761,0,0,0,17,6,209,3,-1,0,0
8250,37,4,1,2.0,0,-0.47237566812153503,0,0,0,29,1,36,2,-1,0,0
8251,58,4,2,2.0,0,-0.3678882543180664,0,1,0,11,5,564,2,-1,0,0
8252,50,10,2,1.0,0,-0.29161554275826435,0,0,0,31,5,649,3,-1,0,0
8253,38,7,1,1.0,0,0.5073876185816131,1,0,0,12,8,152,2,-1,0,0
8254,31,4,2,2.0,0,-0.47392592648657167,0,0,0,25,1,101,6,-1,0,0
8255,33,9,0,1.0,0,-0.3300619502111727,0,0,0,4,3,207,4,-1,0,0
8256,35,4,2,2.0,0,-0.21441267617944032,0,0,0,4,1,329,1,-1,0,0
8257,53,4,1,2.0,0,10.139142840554175,1,1,0,7,8,279,1,358,9,0
8258,58,5,1,1.0,0,1.2112049163082417,1,0,0,6,8,118,1,-1,0,0
8259,26,1,2,0.0,0,-0.4423006558398245,1,0,0,16,8,46,1,-1,0,0
8260,34,0,1,1.0,0,-0.2751828040888761,1,1,0,16,8,467,1,-1,0,0
8261,50,1,1,0.0,0,-0.37036866770212495,0,0,0,27,1,79,3,-1,0,0
8262,42,1,1,0.0,0,-0.4277282272084802,1,0,1,23,5,329,3,-1,0,0
8263,46,0,1,1.0,0,-0.4184266770182604,1,0,0,29,4,194,4,436,1,0
8264,45,1,1,0.0,0,-0.4550127744331248,0,0,0,17,0,108,1,-1,0,0
8265,46,7,1,1.0,0,-0.35765654910882466,0,0,1,31,5,172,6,-1,0,0
8266,31,9,2,1.0,0,0.17346196675272368,0,0,0,9,3,15,14,-1,0,0
8267,44,9,2,1.0,0,-0.4649344279693592,1,0,0,5,8,151,1,-1,0,0
8268,36,4,1,2.0,0,0.7163624461885504,0,0,0,19,9,146,1,-1,0,0
8269,50,4,1,1.0,0,0.4283244419647451,0,0,1,29,5,790,1,-1,0,0
8270,33,4,2,2.0,0,0.6949688807510449,0,0,0,28,4,757,2,-1,0,0
8271,33,1,1,0.0,0,-0.43020864059253877,1,0,0,21,8,578,2,-1,0,0
8272,55,4,2,2.0,0,-0.47392592648657167,0,0,0,30,0,156,3,-1,0,0
8273,40,7,2,1.0,0,-0.4537725677410955,1,0,0,15,8,15,3,-1,0,0
8274,30,9,1,1.0,0,-0.5688017384268133,1,1,0,18,9,372,1,186,1,0
8275,36,7,1,1.0,0,0.6856673305608252,1,0,0,7,0,254,1,-1,0,0
8276,34,7,0,1.0,0,-0.47392592648657167,1,1,0,20,8,203,1,-1,0,0
8277,46,2,1,1.0,0,-0.43330915732261205,1,0,0,20,0,69,2,-1,0,0
8278,55,4,1,2.0,0,6.715862318880296,1,0,0,14,8,77,1,-1,0,0
8279,56,1,0,0.0,1,-0.47423597815957896,0,0,0,18,5,304,3,-1,0,0
8280,34,0,2,1.0,0,1.689924699431552,1,0,0,15,8,14,5,-1,0,0
8281,42,4,1,2.0,0,-0.4159462636342018,0,0,0,11,1,64,1,-1,0,0
8282,48,1,1,0.0,0,-0.10093376385875925,0,0,0,6,1,61,5,-1,0,0
8283,51,4,1,0.0,0,1.4787795101135635,1,0,0,20,6,14,3,-1,0,0
8284,45,1,2,2.0,0,-0.5492684830273517,0,1,0,8,5,171,2,-1,0,0
8285,35,6,2,0.0,0,-0.4178065736722458,1,0,0,15,8,19,8,-1,0,0
8286,63,6,1,2.0,0,-0.2689817706287296,0,0,0,2,7,56,2,-1,0,0
8287,35,1,1,1.0,0,-0.3902119747745938,1,1,0,6,0,332,2,335,1,0
8288,25,8,2,1.0,0,0.1210632340144857,1,0,0,15,8,264,1,351,4,0
8289,26,6,1,1.0,0,-0.32138050336696755,1,1,0,15,8,439,4,-1,0,0
8290,29,4,2,2.0,0,-0.44571122424290505,0,0,0,30,0,99,1,274,4,0
8291,26,4,1,2.0,0,-0.2336358799058945,0,0,0,19,8,35,3,-1,0,0
8292,26,1,2,1.0,0,0.3536019887699797,1,0,0,16,0,242,1,-1,0,0
8293,23,4,2,2.0,0,0.3337586816975109,1,0,0,7,8,278,6,-1,0,0
8294,51,4,2,2.0,0,-0.07798994005621718,0,0,0,22,3,143,5,294,1,0
8295,51,1,1,1.0,0,-0.29781657621841084,1,0,0,4,6,37,1,-1,0,0
8296,43,9,1,1.0,0,0.252835195042599,1,0,0,27,8,111,2,-1,0,0
8297,81,5,0,0.0,0,0.8658073525780812,0,0,0,11,1,163,3,-1,0,0
8298,42,4,0,2.0,0,-0.14403094640677747,0,0,0,18,1,101,2,-1,0,0
8299,41,7,1,1.0,0,-0.3992034732918062,1,1,0,4,6,144,1,-1,0,0
8300,35,9,2,1.0,0,-0.41718647032623113,0,0,0,1,11,516,2,130,2,0
8301,32,4,1,2.0,0,2.382890188602924,0,1,0,18,10,71,1,-1,0,0
8302,51,7,2,1.0,0,-0.31486941823381376,1,0,0,29,5,331,2,-1,0,0
8303,33,9,1,1.0,0,4.13034141767221,1,0,0,5,3,122,5,-1,0,0
8304,38,6,1,1.0,0,-0.38742150971752787,1,0,0,28,8,110,5,-1,0,0
8305,48,5,1,2.0,0,-0.4726857197945423,0,1,0,23,5,70,5,-1,0,0
8306,50,9,0,1.0,0,-0.5663213250427546,1,0,0,6,3,68,8,-1,0,0
8307,39,1,2,1.0,0,-0.31207895317674783,1,0,1,14,8,225,7,350,2,0
8308,30,7,2,1.0,0,-0.47392592648657167,1,0,0,7,5,161,2,-1,0,0
8309,39,9,1,1.0,0,-0.47144551310251304,0,1,0,17,9,333,2,96,2,0
8310,35,9,1,2.0,0,-0.3399836037474071,0,0,0,12,1,104,8,-1,0,0
8311,41,9,1,1.0,0,-0.5911254588833407,1,0,0,5,3,361,1,253,2,0
8312,41,0,1,1.0,0,-0.36912846101009567,1,0,0,16,8,121,1,-1,0,0
8313,35,1,1,0.0,0,0.4184027884285107,1,0,0,18,9,140,2,-1,0,0
8314,43,4,1,0.0,0,-0.4547027227601175,1,0,0,14,8,133,1,300,3,0
8315,27,7,1,1.0,0,-0.06992859655802672,1,1,0,21,8,364,1,-1,0,0
8316,32,9,1,1.0,0,-0.39486274986970366,0,1,0,25,1,63,5,-1,0,0
8317,39,9,0,1.0,0,-0.47392592648657167,1,1,0,30,0,85,1,-1,0,0
8318,37,4,1,2.0,0,-0.12511779435333062,1,0,1,3,6,301,1,-1,0,0
8319,40,2,1,1.0,0,-0.09008195530350287,1,0,1,21,5,50,2,-1,0,0
8320,33,1,1,1.0,0,-0.35920680747386124,1,0,0,8,0,249,1,-1,0,0
8321,29,4,1,2.0,0,0.2754689671721337,1,0,0,7,8,126,2,-1,0,0
8322,50,3,1,0.0,0,-0.4726857197945423,0,0,0,16,6,51,1,-1,0,0
8323,39,0,1,0.0,0,-0.3362629836713192,1,0,0,8,8,374,2,-1,0,0
8324,32,9,2,1.0,0,-0.46524447964236654,1,0,0,18,9,368,1,-1,0,0
8325,49,4,1,2.0,0,0.18927460207609728,0,0,0,5,1,278,1,-1,0,0
8326,37,1,1,1.0,0,-0.4137759019231505,1,0,1,12,8,566,7,-1,0,0
8327,57,1,1,0.0,1,-0.4134658502501432,0,1,1,30,5,185,4,-1,0,0
8328,44,4,1,1.0,0,-0.47392592648657167,0,0,0,21,1,167,2,-1,0,0
8329,36,6,1,1.0,0,-0.41532616028818714,1,0,0,22,5,632,1,-1,0,0
8330,55,4,2,1.0,0,-0.40571455842496007,1,0,0,6,8,328,2,-1,0,0
8331,40,0,1,0.0,0,-0.41532616028818714,1,0,0,27,8,160,2,-1,0,0
8332,40,1,1,1.0,0,-0.24262737842310694,1,1,0,2,3,241,1,262,3,0
8333,44,4,1,1.0,0,3.5734886129510537,1,0,0,11,8,471,2,174,12,0
8334,41,7,1,0.0,0,-0.47392592648657167,1,0,0,17,5,18,11,-1,0,0
8335,65,5,1,1.0,0,6.787794307017996,0,0,0,2,3,432,1,-1,0,0
8336,31,1,1,1.0,0,-0.4612138078932713,1,0,0,19,8,265,1,-1,0,0
8337,48,1,1,1.0,0,1.8229368671516946,0,1,0,4,3,101,2,-1,0,0
8338,55,5,1,2.0,0,-0.44261070751283177,1,0,0,9,5,111,1,-1,0,0
8339,34,0,1,1.0,0,-0.35486608405175873,1,0,0,14,8,551,2,-1,0,0
8340,36,0,2,1.0,0,0.31856614972015196,1,0,0,13,0,342,1,-1,0,0
8341,33,4,1,2.0,0,-0.22340417469665277,1,0,0,19,1,12,16,-1,0,0
8342,46,4,1,2.0,0,-0.47392592648657167,0,0,0,26,8,401,1,-1,0,0
8343,52,4,1,2.0,0,-0.11488608914408889,0,0,0,27,1,57,4,-1,0,0
8344,33,4,1,2.0,0,-0.37036866770212495,0,0,0,25,9,87,1,-1,0,0
8345,29,1,1,1.0,0,-0.38215063127640336,1,0,0,4,6,153,1,-1,0,0
8346,36,9,1,0.0,0,0.03858948899453715,1,1,0,27,8,336,10,-1,0,0
8347,37,0,1,1.0,0,-0.07612963001817323,1,0,0,20,8,209,1,-1,0,0
8348,53,1,1,0.0,0,0.23764266306524004,0,0,0,21,1,65,10,-1,0,0
8349,28,10,1,1.0,0,-0.4869480967528793,1,1,0,31,5,143,4,-1,0,0
8350,19,8,2,1.0,0,-0.45687308447116876,0,0,1,6,10,89,2,193,1,0
8351,41,3,1,0.0,0,-0.3607570658388979,0,0,0,8,1,203,5,-1,0,0
8352,33,7,2,1.0,0,-0.23456603492491648,1,0,0,29,4,323,2,259,3,0
8353,28,4,2,2.0,0,-0.37036866770212495,1,0,0,14,8,438,4,-1,0,0
8354,40,0,1,1.0,0,-0.14527115309880678,1,0,0,17,0,14,3,-1,0,0
8355,78,5,1,1.0,0,-0.46214396291229326,0,0,1,4,1,156,1,1,3,0
8356,29,7,2,1.0,0,-0.42865838222750213,1,0,1,19,8,104,2,-1,0,0
8357,36,10,1,1.0,0,-0.3378132420363558,1,0,1,6,3,18,6,-1,0,0
8358,59,2,1,0.0,0,-0.4354795190336633,1,0,0,18,9,531,3,134,7,0
8359,34,7,1,1.0,0,-0.41501610861517985,1,0,0,15,8,121,3,-1,0,0
8360,82,5,1,1.0,0,-0.408505023482026,0,0,1,22,0,195,3,-1,0,0
8361,36,4,1,2.0,0,-0.20387091929719126,0,0,0,18,9,170,1,-1,0,0
8362,48,4,1,0.0,0,-0.004817745226488394,0,0,0,29,4,166,2,-1,0,0
8363,36,1,1,0.0,0,-0.20387091929719126,1,1,1,18,9,2,1,-1,0,0
8364,25,9,2,1.0,0,-0.07147885492306334,0,0,0,2,11,206,7,94,2,0
8365,40,9,2,1.0,0,-0.3623073242039345,1,0,0,9,8,73,1,-1,0,0
8366,33,7,1,2.0,0,-0.2888250777011984,0,0,0,4,3,134,1,-1,0,0
8367,30,1,0,1.0,1,-0.33223231192222397,1,0,0,20,6,115,20,-1,0,0
8368,27,7,2,1.0,0,0.28787103409242676,1,0,0,29,8,123,4,-1,0,0
8369,34,9,1,2.0,0,0.1675709849655845,0,0,0,20,1,328,2,-1,0,0
8370,28,7,2,1.0,0,-0.45935349785522733,0,0,0,22,5,405,2,-1,0,0
8371,40,1,1,0.0,0,-0.4698952547374764,1,0,0,4,5,178,1,-1,0,0
8372,47,5,1,1.0,0,-0.49593959527009174,1,0,0,11,1,293,5,-1,0,0
8373,59,5,0,1.0,0,-0.4655545313153739,0,0,0,5,8,347,3,-1,0,0
8374,30,7,2,1.0,0,-0.5092718172094067,1,0,0,21,5,396,2,-1,0,0
8375,39,10,2,1.0,0,0.3461607486178039,1,0,1,21,8,339,3,-1,0,0
8376,44,1,1,1.0,0,-0.15612296165406317,1,0,1,18,6,200,1,-1,0,0
8377,46,4,2,2.0,0,0.15981969314040137,0,0,1,4,3,25,1,-1,0,0
8378,32,3,1,2.0,0,-0.4708254097564984,1,0,0,2,6,658,2,-1,0,0
8379,35,0,0,1.0,0,-0.47392592648657167,0,1,0,14,5,245,2,-1,0,0
8380,35,4,2,2.0,0,-0.27425264906985414,1,0,0,30,8,120,2,-1,0,0
8381,38,4,1,2.0,0,0.857125905733876,1,0,0,6,8,92,2,250,2,0
8382,27,3,1,0.0,1,-0.5477182246623151,0,0,0,14,5,132,4,-1,0,0
8383,32,3,0,1.0,0,-0.6639876020400621,1,0,0,15,0,266,2,-1,0,0
8384,37,0,0,1.0,0,0.013785355153951127,1,0,0,12,8,639,3,326,10,0
8385,59,2,1,2.0,0,0.06184336447008656,0,0,0,7,5,575,2,-1,0,0
8386,32,9,1,2.0,0,-0.46927515139146175,0,0,0,14,8,226,1,346,1,0
8387,31,9,1,1.0,0,-0.5235341941677437,1,0,0,14,5,126,6,-1,0,0
8388,55,9,1,1.0,0,-0.37718980450828615,0,0,0,6,3,13,8,9,3,0
8389,26,9,2,1.0,0,-0.4636942212773299,0,0,0,23,5,91,7,-1,0,0
8390,30,1,2,1.0,0,-0.4491217926459856,1,1,0,5,8,145,1,337,4,0
8391,34,0,1,1.0,0,-0.3359529319983119,0,0,0,19,1,256,2,-1,0,0
8392,83,5,0,0.0,0,0.9414599607918686,0,0,0,13,11,175,2,-1,0,0
8393,46,6,1,0.0,0,0.5374626308633237,0,0,0,14,1,77,8,-1,0,0
8394,48,1,1,0.0,0,-0.30060704127547677,1,0,0,15,8,1231,2,-1,0,0
8395,47,1,1,1.0,0,1.026724170868883,0,0,0,16,6,53,1,-1,0,0
8396,31,9,1,1.0,0,-0.5675615317347839,0,0,0,13,1,195,2,-1,0,0
8397,32,2,1,1.0,0,-0.4512921543570369,1,0,0,21,9,158,1,135,1,0
8398,32,9,1,1.0,0,1.0112215872185168,1,0,0,22,5,314,2,-1,0,0
8399,39,0,2,1.0,0,-0.13969022298467493,0,0,1,3,6,199,3,-1,0,0
8400,54,4,1,2.0,0,-0.38587125135249123,1,1,1,15,8,65,5,-1,0,0
8401,55,5,1,1.0,0,-0.32107045169396026,1,0,0,13,8,647,7,-1,0,0
8402,28,9,2,1.0,0,-0.4429207591858391,1,0,0,13,8,70,5,-1,0,0
8403,48,3,2,1.0,0,-0.15085208321293864,0,0,1,18,9,129,2,-1,0,0
8404,44,4,1,2.0,0,0.6624134550852757,0,0,0,17,7,325,1,-1,0,0
8405,47,9,1,1.0,0,-0.4767163915436376,0,0,0,14,1,457,2,-1,0,0
8406,43,1,1,1.0,0,-0.29533616283435227,1,1,0,13,8,148,1,-1,0,0
8407,53,3,1,0.0,1,-0.1809270954946492,0,0,0,29,4,82,2,-1,0,0
8408,42,1,1,1.0,0,-0.4404403458017805,1,0,1,31,5,51,21,-1,0,0
8409,39,4,2,2.0,0,-0.4450911208968904,1,1,0,13,8,196,2,331,3,0
8410,37,1,1,1.0,0,-0.5040009387682822,1,0,0,5,6,135,2,-1,0,0
8411,58,4,1,2.0,0,0.6943487774050303,1,0,0,18,6,316,1,-1,0,0
8412,31,7,2,1.0,0,-0.47144551310251304,0,0,0,7,5,340,3,-1,0,0
8413,40,9,1,1.0,0,-0.4534625160680882,1,0,0,12,8,29,8,-1,0,0
8414,38,7,1,1.0,0,-0.47392592648657167,0,1,0,16,5,1473,6,-1,0,0
8415,46,0,0,1.0,0,-0.6714288421922379,1,0,0,17,9,153,1,-1,0,0
8416,31,9,1,1.0,0,-0.47392592648657167,1,1,0,28,4,71,1,223,9,0
8417,32,4,1,2.0,0,-0.4658645829883812,0,0,0,22,1,222,6,-1,0,0
8418,46,2,1,2.0,0,0.9913782801460479,1,0,0,8,0,405,1,-1,0,0
8419,25,1,1,1.0,0,0.07858615481248213,1,0,0,19,6,549,1,-1,0,0
8420,28,1,2,1.0,0,0.5895513119285543,1,0,0,6,6,72,6,-1,0,0
8421,40,1,1,0.0,0,-0.37098877104813965,1,0,0,12,8,339,2,369,3,0
8422,31,0,2,1.0,0,-0.3021572996405134,1,0,0,5,3,94,1,-1,0,0
8423,39,4,1,1.0,0,-0.47392592648657167,1,0,0,24,5,21,21,-1,0,0
8424,36,0,1,1.0,0,-0.30587791971660133,1,0,0,18,6,604,6,-1,0,0
8425,37,7,1,1.0,0,-0.3520756189946928,1,1,0,13,8,95,1,357,1,0
8426,48,1,1,0.0,0,-0.43237900230359005,1,0,0,28,8,315,2,-1,0,0
8427,34,9,1,2.0,0,-0.4187367286912677,1,0,0,18,9,85,1,-1,0,0
8428,24,8,2,0.0,0,-0.47392592648657167,0,0,0,5,6,25,26,-1,0,0
8429,33,4,2,2.0,0,-0.4667947380074032,0,0,0,20,1,216,3,-1,0,0
8430,54,9,1,1.0,0,-0.47392592648657167,0,0,1,16,9,986,1,94,8,0
8431,56,0,1,0.0,0,-0.4112954885390919,1,0,0,9,8,178,2,-1,0,0
8432,41,4,0,2.0,0,-0.27332249405083214,1,0,0,16,8,270,1,-1,0,0
8433,46,1,1,0.0,0,-0.4295885372465241,1,0,0,7,8,279,1,-1,0,0
8434,27,7,2,1.0,0,0.12385369907155162,0,1,0,15,5,513,5,-1,0,0
8435,32,0,2,1.0,0,0.03145830051536867,1,0,0,30,4,122,1,-1,0,0
8436,40,5,1,1.0,0,-0.4423006558398245,0,0,0,6,8,168,1,-1,0,0
8437,38,1,0,0.0,0,-0.47392592648657167,0,0,0,12,6,49,2,-1,0,0
8438,36,1,1,1.0,0,0.08106656819654073,1,0,0,16,0,386,2,-1,0,0
8439,33,4,2,2.0,0,-0.47392592648657167,0,0,0,27,8,277,1,-1,0,0
8440,31,4,2,2.0,0,0.04541062580069831,0,0,0,2,11,114,2,363,1,0
8441,34,1,1,1.0,1,-0.704914422877029,1,1,0,11,5,131,2,-1,0,0
8442,34,6,1,1.0,0,-0.4912888201749819,1,0,0,19,8,248,3,-1,0,0
8443,45,0,1,1.0,0,-0.47392592648657167,0,0,0,14,1,113,2,-1,0,0
8444,52,1,1,0.0,0,0.2689578820389799,1,0,0,15,8,48,7,-1,0,0
8445,37,7,2,2.0,0,-0.4047844034059381,1,0,0,28,8,25,1,-1,0,0
8446,30,1,1,0.0,0,1.3727418379450582,1,1,0,20,9,405,1,139,1,0
8447,35,9,2,2.0,0,-0.436099622379678,0,0,0,20,0,49,5,328,5,0
8448,31,9,2,1.0,0,1.0416066511732347,1,0,1,5,8,475,4,166,2,0
8449,47,3,1,0.0,0,-0.41718647032623113,0,0,0,13,1,144,1,-1,0,0
8450,32,2,1,2.0,0,-0.47392592648657167,1,1,0,18,9,95,1,-1,0,0
8451,32,9,0,1.0,0,-0.5551594648144909,1,0,1,28,1,85,24,-1,0,0
8452,39,1,2,1.0,0,-0.42152719374833364,1,0,0,9,8,38,1,-1,0,0
8453,31,1,1,1.0,0,0.5690879015100708,1,0,0,20,9,290,1,-1,0,0
8454,31,9,1,2.0,0,-0.46927515139146175,0,0,1,2,6,389,1,-1,0,0
8455,44,4,1,2.0,0,-0.43485941568764863,1,0,1,13,8,92,1,-1,0,0
8456,40,2,1,2.0,0,0.13160499089673475,1,0,1,6,6,112,5,-1,0,0
8457,77,5,1,0.0,0,-0.044504359371426036,0,0,1,8,11,160,4,-1,0,0
8458,34,1,1,1.0,0,-0.3930024398316597,1,0,0,3,3,88,5,251,3,0
8459,48,9,1,1.0,0,-0.4187367286912677,1,0,0,17,6,320,4,-1,0,0
8460,31,9,2,1.0,0,0.09005806671375316,1,0,0,15,8,226,2,-1,0,0
8461,31,4,2,2.0,0,-0.47392592648657167,0,0,0,19,1,155,4,-1,0,0
8462,32,1,2,1.0,0,1.4908715253608493,1,0,0,19,9,126,2,-1,0,0
8463,42,0,1,1.0,0,-0.407574868463004,1,0,0,28,8,21,24,-1,0,0
